상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,PNU코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도,PARIS_ID,DISTANCE
MA010120220809792185,루아드디저트,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,41,경기도,41390,시흥시,41390570,목감동,4139012300,산현동,4139012300105110007,1,대지,511,7,경기도 시흥시 산현동 511-7,413904853497,경기도 시흥시 산현마을길,33,6,4139012300105110007000001,,경기도 시흥시 산현마을길 33-6,429320,14989,,,,126.845679868403,37.3759951203593,765,56.55314246289809
MA010120220812958038,복호두목감,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,41,경기도,41390,시흥시,41390570,목감동,4139012300,산현동,4139012300105060002,1,대지,506,2,경기도 시흥시 산현동 506-2,413904853497,경기도 시흥시 산현마을길,52,,4139012300100960003000001,이안리치개발,경기도 시흥시 산현마을길 52,429320,14989,,1,,126.845841197058,37.3765193093131,765,28.309154884289264
MA010120220813024795,뚜레쥬르목감,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,41,경기도,41390,시흥시,41390570,목감동,4139012400,조남동,4139012400106770002,1,대지,677,2,경기도 시흥시 조남동 677-2,413903350924,경기도 시흥시 목감중앙로,53,,4139012400103920001000001,,경기도 시흥시 목감중앙로 53,429320,14988,,,,126.854995729271,37.3729590043797,765,924.4645388347991
MA010120220813524162,모모네과자집,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,41,경기도,41390,시흥시,41390570,목감동,4139012300,산현동,4139012300104960000,1,대지,496,,경기도 시흥시 산현동 496,413903350922,경기도 시흥시 목감남서로,92,15,4139012300104960000000001,목감중흥에스클래스레이크힐스,경기도 시흥시 목감남서로 92-15,429320,14989,,1,,126.842172776323,37.3735099554095,765,444.21356130150247
MA0101202302A0070105,던킨시흥조남점,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,41,경기도,41390,시흥시,41390570,목감동,4139012400,조남동,4139012400106660000,1,대지,666,,경기도 시흥시 조남동 666,413903350920,경기도 시흥시 목감둘레로,59,9,4139012400106660000000001,,경기도 시흥시 목감둘레로 59-9,429320,14988,,1,,126.848233424321,37.3736592411868,765,395.35869270803806
MA010120220802682169,던킨도너츠보라K1마트점,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,41,경기도,41463,용인시 기흥구,41463535,보라동,4146310500,보라동,4146310500103960028,1,대지,396,28,경기도 용인시 기흥구 보라동 396-28,414633204030,경기도 용인시 기흥구 민속촌로,21,,4146310500103960028248830,,경기도 용인시 기흥구 민속촌로 21,446904,17074,,1,,127.107296319968,37.2552067582235,471,952.3096838318615
MA010120220802798774,뚜레쥬르,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,41,경기도,41463,용인시 기흥구,41463535,보라동,4146310500,보라동,4146310500106120008,1,대지,612,8,경기도 용인시 기흥구 보라동 612-8,414633204064,경기도 용인시 기흥구 한보라1로,52,,4146310500106120008000001,광문빌딩,경기도 용인시 기흥구 한보라1로 52,446904,17080,,1,,127.108227038944,37.2508434499323,471,982.0668456641291
MA010120220807941974,양과자점취향,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,41,경기도,41463,용인시 기흥구,41463535,보라동,4146310500,보라동,4146310500105870004,1,대지,587,4,경기도 용인시 기흥구 보라동 587-4,414634412274,경기도 용인시 기흥구 한보라2로14번길,3,8,4146310500105870004020900,,경기도 용인시 기흥구 한보라2로14번길 3-8,446904,17081,,,,127.111913358435,37.253700602126,471,560.6956158655651
MA010120220808664691,공백,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,41,경기도,41463,용인시 기흥구,41463535,보라동,4146310500,보라동,4146310500106600000,1,대지,660,,경기도 용인시 기흥구 보라동 660,414634412136,경기도 용인시 기흥구 사은로84번길,10,,4146310500102860002000001,용인보라효성해링턴플레이스,경기도 용인시 기흥구 사은로84번길 10,446904,17079,,1,,127.113430712464,37.2540814231806,471,420.16881614307147
MA010120220810049657,바닐랏츠,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,41,경기도,41463,용인시 기흥구,41463535,보라동,4146310500,보라동,4146310500105870006,1,대지,587,6,경기도 용인시 기흥구 보라동 587-6,414634412274,경기도 용인시 기흥구 한보라2로14번길,3,12,4146310500105870006020901,,경기도 용인시 기흥구 한보라2로14번길 3-12,446904,17081,,1,,127.112275110764,37.2536132051251,471,532.3626017933652
MA010120220810119816,와플대학용인보라캠퍼스,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,41,경기도,41463,용인시 기흥구,41463535,보라동,4146310500,보라동,4146310500105780001,1,대지,578,1,경기도 용인시 기흥구 보라동 578-1,414633204064,경기도 용인시 기흥구 한보라1로,5,,4146310500105780001020828,보라메가타운,경기도 용인시 기흥구 한보라1로 5,446904,17079,,1,,127.109888300599,37.2543161640797,471,725.8921809910372
MA010120220810440078,유월엔,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,41,경기도,41463,용인시 기흥구,41463535,보라동,4146310500,보라동,4146310500105530000,1,대지,553,,경기도 용인시 기흥구 보라동 553,414634412134,경기도 용인시 기흥구 사은로126번길,10,,4146310500105530000020915,민속마을쌍용아파트,경기도 용인시 기흥구 사은로126번길 10,446954,17079,,,,127.117550747307,37.2516792364508,471,366.235793780261
MA010120220813590962,브릿피,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,41,경기도,41463,용인시 기흥구,41463535,보라동,4146310500,보라동,4146310500105870006,1,대지,587,6,경기도 용인시 기흥구 보라동 587-6,414634412274,경기도 용인시 기흥구 한보라2로14번길,3,12,4146310500105870006020901,,경기도 용인시 기흥구 한보라2로14번길 3-12,446904,17081,,1,,127.112275110764,37.2536132051251,471,532.3626017933652
MA010120220813957058,베이커스바풀각시,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,41,경기도,41463,용인시 기흥구,41463535,보라동,4146310500,보라동,4146310500104130002,1,대지,413,2,경기도 용인시 기흥구 보라동 413-2,414633204030,경기도 용인시 기흥구 민속촌로,24,,4146310500104130024021011,,경기도 용인시 기흥구 민속촌로 24,446904,17074,,2,,127.107211460909,37.2547555699332,471,959.6308490482924
